gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2609355148	StillImage	image/jpeg	https://static.inaturalist.org/photos/67773291/original.jpg?1587399935	https://www.inaturalist.org/photos/67773291					2020-04-20T14:09:42Z	charley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	charley
2609352989	StillImage	image/jpeg	https://static.inaturalist.org/photos/67710278/original.jpeg?1587349744	https://www.inaturalist.org/photos/67710278					2020-04-13T14:18:30Z	jessih		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jessih
2609352989	StillImage	image/jpeg	https://static.inaturalist.org/photos/67710496/original.jpeg?1587349832	https://www.inaturalist.org/photos/67710496					2020-04-13T14:18:32Z	jessih		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jessih
2609352989	StillImage	image/jpeg	https://static.inaturalist.org/photos/67710597/original.jpeg?1587349872	https://www.inaturalist.org/photos/67710597					2020-04-13T14:18:39Z	jessih		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jessih
2609352989	StillImage	image/jpeg	https://static.inaturalist.org/photos/67710664/original.jpeg?1587349900	https://www.inaturalist.org/photos/67710664					2020-04-13T14:18:01Z	jessih		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jessih
2609352989	StillImage	image/jpeg	https://static.inaturalist.org/photos/67710396/original.jpeg?1587349795	https://www.inaturalist.org/photos/67710396					2020-04-13T14:18:23Z	jessih		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jessih
2609351741	StillImage	image/jpeg	https://static.inaturalist.org/photos/67666298/original.jpg?1587331585	https://www.inaturalist.org/photos/67666298					2020-04-19T21:07:54Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
2609351741	StillImage	image/jpeg	https://static.inaturalist.org/photos/67666337/original.jpg?1587331599	https://www.inaturalist.org/photos/67666337					2020-04-19T21:07:54Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
2609351616	StillImage	image/jpeg	https://static.inaturalist.org/photos/67674997/original.jpg?1587334587	https://www.inaturalist.org/photos/67674997					2020-04-19T16:46:24Z	Sandy Wolkenberg		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sandy Wolkenberg
2609350936	StillImage	image/jpeg	https://static.inaturalist.org/photos/67630938/original.jpeg?1587319792	https://www.inaturalist.org/photos/67630938					2020-04-07T20:59:32Z	Anne Raker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anne Raker
2609350229	StillImage	image/jpeg	https://static.inaturalist.org/photos/67603146/original.jpg?1587308975	https://www.inaturalist.org/photos/67603146					2020-04-18T14:51:38Z	Joe Walewski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Walewski
2609350229	StillImage	image/jpeg	https://static.inaturalist.org/photos/67603132/original.jpg?1587308970	https://www.inaturalist.org/photos/67603132					2020-04-18T14:51:21Z	Joe Walewski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Walewski
2609350229	StillImage	image/jpeg	https://static.inaturalist.org/photos/67603154/original.jpg?1587308978	https://www.inaturalist.org/photos/67603154					2020-04-18T14:52:02Z	Joe Walewski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joe Walewski
2609349085	StillImage	image/jpeg	https://static.inaturalist.org/photos/68121534/original.jpg?1587594721	https://www.inaturalist.org/photos/68121534					2020-04-22T22:31:35Z	starlitsurf		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	starlitsurf
2609345569	StillImage	image/jpeg	https://static.inaturalist.org/photos/68152890/original.jpeg?1587608891	https://www.inaturalist.org/photos/68152890					2020-04-22T11:20:14Z	ksgardener1		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ksgardener1
2609343305	StillImage	image/jpeg	https://static.inaturalist.org/photos/67518946/original.jpg?1587251567	https://www.inaturalist.org/photos/67518946					2020-04-18T03:58:47Z	sdickman6		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sdickman6
2609343305	StillImage	image/jpeg	https://static.inaturalist.org/photos/67519437/original.jpg?1587251745	https://www.inaturalist.org/photos/67519437					2020-04-18T03:58:47Z	sdickman6		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sdickman6
2609341284	StillImage	image/jpeg	https://static.inaturalist.org/photos/67488030/original.jpg?1587239176	https://www.inaturalist.org/photos/67488030					2020-03-22T15:39:42Z	arcana78		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	arcana78
2609341168	StillImage	image/jpeg	https://static.inaturalist.org/photos/67471595/original.jpeg?1587233252	https://www.inaturalist.org/photos/67471595					2020-04-15T16:24:42Z	mszatkowski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mszatkowski
2609341168	StillImage	image/jpeg	https://static.inaturalist.org/photos/67471572/original.jpeg?1587233244	https://www.inaturalist.org/photos/67471572					2020-04-15T16:25:23Z	mszatkowski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mszatkowski
2609339018	StillImage	image/jpeg	https://static.inaturalist.org/photos/67442898/original.jpg?1587220623	https://www.inaturalist.org/photos/67442898					2020-04-11T19:17:34Z	mcaple		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mcaple
2609337260	StillImage	image/jpeg	https://static.inaturalist.org/photos/68149663/original.jpeg?1587607072	https://www.inaturalist.org/photos/68149663					2018-05-02T14:16:26Z	localwanderlust		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	localwanderlust
2609336416	StillImage	image/jpeg	https://static.inaturalist.org/photos/67391014/original.jpeg?1587177393	https://www.inaturalist.org/photos/67391014					2020-04-16T18:00:04Z	atrichum		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atrichum
2609336416	StillImage	image/jpeg	https://static.inaturalist.org/photos/67390979/original.jpeg?1587177370	https://www.inaturalist.org/photos/67390979					2020-04-16T17:59:57Z	atrichum		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atrichum
2609336416	StillImage	image/jpeg	https://static.inaturalist.org/photos/67390994/original.jpeg?1587177383	https://www.inaturalist.org/photos/67390994					2020-04-16T17:59:46Z	atrichum		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	atrichum
2609334108	StillImage	image/jpeg	https://static.inaturalist.org/photos/67364045/original.jpeg?1587162832	https://www.inaturalist.org/photos/67364045					2020-04-14T10:45:59Z	traiano		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	traiano
2609333956	StillImage	image/jpeg	https://static.inaturalist.org/photos/67362135/original.jpg?1587161904	https://www.inaturalist.org/photos/67362135					2020-04-17T17:23:45Z	lerhoads		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lerhoads
2609331319	StillImage	image/jpeg	https://static.inaturalist.org/photos/67356835/original.jpg?1587158978	https://www.inaturalist.org/photos/67356835					2020-04-17T17:11:58Z	bhersk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bhersk
2609331319	StillImage	image/jpeg	https://static.inaturalist.org/photos/67356805/original.jpg?1587158962	https://www.inaturalist.org/photos/67356805					2020-04-17T17:11:58Z	bhersk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bhersk
2609331319	StillImage	image/jpeg	https://static.inaturalist.org/photos/67356820/original.jpg?1587158969	https://www.inaturalist.org/photos/67356820					2020-04-17T17:11:58Z	bhersk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bhersk
2609329265	StillImage	image/jpeg	https://static.inaturalist.org/photos/67294525/original.jpg?1587125293	https://www.inaturalist.org/photos/67294525					2020-04-16T20:21:01Z	amerber		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	amerber
2609329182	StillImage	image/jpeg	https://static.inaturalist.org/photos/67291467/original.jpg?1587121424	https://www.inaturalist.org/photos/67291467					2020-04-17T11:01:07Z	christinakelly		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	christinakelly
2609323572	StillImage	image/jpeg	https://static.inaturalist.org/photos/68117035/original.jpeg?1587593017	https://www.inaturalist.org/photos/68117035					2020-04-22T18:03:12Z	alisonh2o		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alisonh2o
2609322233	StillImage	image/jpeg	https://static.inaturalist.org/photos/68110901/original.jpeg?1587590890	https://www.inaturalist.org/photos/68110901					2020-04-22T16:24:38Z	spresogna		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	spresogna
2609322233	StillImage	image/jpeg	https://static.inaturalist.org/photos/68110926/original.jpeg?1587590899	https://www.inaturalist.org/photos/68110926					2020-04-22T16:24:48Z	spresogna		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	spresogna
2609313006	StillImage	image/jpeg	https://static.inaturalist.org/photos/68279685/original.jpg?1587682647	https://www.inaturalist.org/photos/68279685					2020-04-23T22:17:35Z	abard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abard
2609313006	StillImage	image/jpeg	https://static.inaturalist.org/photos/68279795/original.jpg?1587682693	https://www.inaturalist.org/photos/68279795					2020-04-23T22:17:35Z	abard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abard
2609310806	StillImage	image/jpeg	https://static.inaturalist.org/photos/66610702/original.jpeg?1586662923	https://www.inaturalist.org/photos/66610702					2020-04-08T18:19:35Z	kwilkie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kwilkie
2609309545	StillImage	image/jpeg	https://static.inaturalist.org/photos/68033724/original.jpg?1587561527	https://www.inaturalist.org/photos/68033724					2020-04-22T13:18:28Z	Anne		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anne
2609307395	StillImage	image/jpeg	https://static.inaturalist.org/photos/68042342/original.jpg?1587566154	https://www.inaturalist.org/photos/68042342					2020-04-22T14:31:44Z	amyhrn317		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	amyhrn317
2609302488	StillImage	image/jpeg	https://static.inaturalist.org/photos/68126189/original.jpg?1587596518	https://www.inaturalist.org/photos/68126189					2020-04-22T23:01:00Z	kyaqua		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kyaqua
2609302319	StillImage	image/jpeg	https://static.inaturalist.org/photos/68046359/original.jpg?1587567966	https://www.inaturalist.org/photos/68046359					2020-04-22T10:02:34Z	wavamorrow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wavamorrow
2609302319	StillImage	image/jpeg	https://static.inaturalist.org/photos/68046517/original.jpg?1587568017	https://www.inaturalist.org/photos/68046517					2020-04-22T10:02:34Z	wavamorrow		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wavamorrow
2609301518	StillImage	image/jpeg	https://static.inaturalist.org/photos/68287685/original.jpeg?1587686066	https://www.inaturalist.org/photos/68287685					2020-04-16T15:48:37Z	ercelelmer		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ercelelmer
2609300289	StillImage	image/jpeg	https://static.inaturalist.org/photos/68083982/original.jpg?1587581602	https://www.inaturalist.org/photos/68083982					2020-04-22T13:52:48Z	hudsonsneed		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hudsonsneed
2609298156	StillImage	image/jpeg	https://static.inaturalist.org/photos/68049206/original.jpg?1587569050	https://www.inaturalist.org/photos/68049206					2020-04-22T15:23:25Z	katechrz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	katechrz
2609297876	StillImage	image/jpeg	https://static.inaturalist.org/photos/67957738/original.jpg?1587506223	https://www.inaturalist.org/photos/67957738					2020-04-20T14:51:13Z	braoak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	braoak
2609297051	StillImage	image/jpeg	https://static.inaturalist.org/photos/68035914/original.jpg?1587562702	https://www.inaturalist.org/photos/68035914					2020-04-22T13:37:46Z	owldude		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	owldude
2609294649	StillImage	image/jpeg	https://static.inaturalist.org/photos/67707389/original.jpg?1587348358	https://www.inaturalist.org/photos/67707389					2020-04-19T17:44:34Z	spyingnaturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	spyingnaturalist
2609282725	StillImage	image/jpeg	https://static.inaturalist.org/photos/67987466/original.jpg?1587519813	https://www.inaturalist.org/photos/67987466					2020-04-21T19:32:28Z	amypickering		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	amypickering
2609281944	StillImage	image/jpeg	https://static.inaturalist.org/photos/68140149/original.jpg?1587602391	https://www.inaturalist.org/photos/68140149					2020-04-22T19:07:44Z	maureensweet		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	maureensweet
2609281699	StillImage	image/jpeg	https://static.inaturalist.org/photos/68001775/original.jpg?1587528675	https://www.inaturalist.org/photos/68001775					2020-04-18T21:07:03Z	nniedererr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nniedererr
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66288455/original.jpeg?1586460867	https://www.inaturalist.org/photos/66288455					2020-04-09T13:11:18Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66289143/original.jpeg?1586461196	https://www.inaturalist.org/photos/66289143					2020-04-09T13:11:45Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66289549/original.jpeg?1586461388	https://www.inaturalist.org/photos/66289549					2020-04-09T13:11:40Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66288844/original.jpeg?1586461051	https://www.inaturalist.org/photos/66288844					2020-04-09T13:12:13Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66288609/original.jpeg?1586460935	https://www.inaturalist.org/photos/66288609					2020-04-09T13:11:10Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66288745/original.jpeg?1586460997	https://www.inaturalist.org/photos/66288745					2020-04-09T13:11:12Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66289217/original.jpeg?1586461233	https://www.inaturalist.org/photos/66289217					2020-04-09T13:11:55Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66289394/original.jpeg?1586461314	https://www.inaturalist.org/photos/66289394					2020-04-09T13:11:37Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66289035/original.jpeg?1586461140	https://www.inaturalist.org/photos/66289035					2020-04-09T13:12:09Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609280124	StillImage	image/jpeg	https://static.inaturalist.org/photos/66288910/original.jpeg?1586461085	https://www.inaturalist.org/photos/66288910					2020-04-09T13:11:58Z	Matthew Boyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Matthew Boyd
2609274680	StillImage	image/jpeg	https://static.inaturalist.org/photos/68148068/original.jpeg?1587606250	https://www.inaturalist.org/photos/68148068					2018-05-02T14:16:26Z	localwanderlust		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	localwanderlust
2609272985	StillImage	image/jpeg	https://static.inaturalist.org/photos/68206779/original.jpg?1587652649	https://www.inaturalist.org/photos/68206779					2020-04-23T09:33:05Z	summerlovin1976		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	summerlovin1976
2609269240	StillImage	image/jpeg	https://static.inaturalist.org/photos/67847865/original.jpg?1587432502	https://www.inaturalist.org/photos/67847865					2020-04-19T15:45:23Z	rnorm2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rnorm2
2609262990	StillImage	image/jpeg	https://static.inaturalist.org/photos/67768241/original.jpg?1587397444	https://www.inaturalist.org/photos/67768241					2020-04-20T15:43:47Z	isabelanimefan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	isabelanimefan
2609260373	StillImage	image/jpeg	https://static.inaturalist.org/photos/68273117/original.jpg?1587679979	https://www.inaturalist.org/photos/68273117					2020-04-23T22:10:54Z	lauralondo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lauralondo
2609254192	StillImage	image/jpeg	https://static.inaturalist.org/photos/68146360/original.jpg?1587605374	https://www.inaturalist.org/photos/68146360					2020-04-22T22:52:14Z	plantygal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	plantygal
2609251957	StillImage	image/jpeg	https://static.inaturalist.org/photos/67581739/original.jpg?1587297238	https://www.inaturalist.org/photos/67581739					2020-04-19T11:53:32Z	agentmom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	agentmom
2609250018	StillImage	image/jpeg	https://static.inaturalist.org/photos/67881980/original.jpg?1587466486	https://www.inaturalist.org/photos/67881980					2020-04-15T18:46:48Z	John Boback		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Boback
2609250018	StillImage	image/jpeg	https://static.inaturalist.org/photos/67881997/original.jpg?1587466509	https://www.inaturalist.org/photos/67881997					2020-04-15T18:46:48Z	John Boback		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Boback
2609250018	StillImage	image/jpeg	https://static.inaturalist.org/photos/67881971/original.jpg?1587466475	https://www.inaturalist.org/photos/67881971					2020-04-15T18:46:48Z	John Boback		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John Boback
2609247137	StillImage	image/jpeg	https://static.inaturalist.org/photos/67970082/original.jpg?1587511338	https://www.inaturalist.org/photos/67970082					2020-04-21T23:21:24Z	lesliepumpkin13		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lesliepumpkin13
2609246887	StillImage	image/jpeg	https://static.inaturalist.org/photos/67817937/original.jpg?1587418671	https://www.inaturalist.org/photos/67817937					2020-04-20T18:56:34Z	zirick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	zirick
2609241580	StillImage	image/jpeg	https://static.inaturalist.org/photos/68288335/original.jpg?1587686362	https://www.inaturalist.org/photos/68288335					2020-04-23T22:31:42Z	evelynmorton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	evelynmorton
2609241257	StillImage	image/jpeg	https://static.inaturalist.org/photos/68142008/original.jpg?1587603353	https://www.inaturalist.org/photos/68142008					2020-04-22T22:34:12Z	indiriver		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	indiriver
2609241257	StillImage	image/jpeg	https://static.inaturalist.org/photos/68142264/original.jpg?1587603464	https://www.inaturalist.org/photos/68142264					2020-04-22T22:34:12Z	indiriver		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	indiriver
2609239513	StillImage	image/jpeg	https://static.inaturalist.org/photos/67256363/original.jpg?1587086381	https://www.inaturalist.org/photos/67256363					2020-04-16T10:58:55Z	rrbrew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rrbrew
2609239513	StillImage	image/jpeg	https://static.inaturalist.org/photos/67256376/original.jpg?1587086392	https://www.inaturalist.org/photos/67256376					2020-04-16T10:58:55Z	rrbrew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rrbrew
2609238580	StillImage	image/jpeg	https://static.inaturalist.org/photos/67482351/original.jpg?1587237109	https://www.inaturalist.org/photos/67482351					2020-04-17T16:56:04Z	Tom Arata		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tom Arata
2609238078	StillImage	image/jpeg	https://static.inaturalist.org/photos/68259201/original.jpg?1587673642	https://www.inaturalist.org/photos/68259201					2020-04-19T15:51:18Z	stinger		iNaturalist	http://creativecommons.org/licenses/by/4.0/	stinger
2609233571	StillImage	image/jpeg	https://static.inaturalist.org/photos/68267016/original.jpeg?1587677153	https://www.inaturalist.org/photos/68267016					2020-04-17T18:24:28Z	durham_nc		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	durham_nc
2609231797	StillImage	image/jpeg	https://static.inaturalist.org/photos/67824014/original.jpg?1587421215	https://www.inaturalist.org/photos/67824014					2020-04-20T21:03:15Z	Jessica Rowand		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jessica Rowand
2609231797	StillImage	image/jpeg	https://static.inaturalist.org/photos/67823993/original.jpg?1587421205	https://www.inaturalist.org/photos/67823993					2020-04-20T21:03:15Z	Jessica Rowand		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jessica Rowand
2609231786	StillImage	image/jpeg	https://static.inaturalist.org/photos/67819167/original.jpg?1587419188	https://www.inaturalist.org/photos/67819167					2020-04-20T21:45:35Z	charliekohn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	charliekohn
2609230787	StillImage	image/jpeg	https://static.inaturalist.org/photos/67840919/original.jpg?1587428714	https://www.inaturalist.org/photos/67840919					2020-04-20T20:54:49Z	Troy Evans		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Troy Evans
2609228756	StillImage	image/jpeg	https://static.inaturalist.org/photos/67691981/original.jpeg?1587341465	https://www.inaturalist.org/photos/67691981					2020-04-19T17:56:28Z	Sylvias		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sylvias
2609227425	StillImage	image/jpeg	https://static.inaturalist.org/photos/68038865/original.jpg?1587564414	https://www.inaturalist.org/photos/68038865					2020-04-21T00:00:00Z	pucak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pucak
2609227240	StillImage	image/jpeg	https://static.inaturalist.org/photos/67941973/original.jpeg?1587499108	https://www.inaturalist.org/photos/67941973					2020-04-21T19:58:02Z	Echo Reardanz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Echo Reardanz
2609225994	StillImage	image/jpeg	https://static.inaturalist.org/photos/67951158/original.jpeg?1587503238	https://www.inaturalist.org/photos/67951158					2020-04-21T21:06:28Z	jbocane4		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jbocane4
2609223155	StillImage	image/jpeg	https://static.inaturalist.org/photos/67958888/original.jpg?1587506693	https://www.inaturalist.org/photos/67958888					2020-04-21T22:04:24Z	melissakaspershapiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	melissakaspershapiro
2609221625	StillImage	image/jpeg	https://static.inaturalist.org/photos/68132854/original.jpg?1587599273	https://www.inaturalist.org/photos/68132854					2020-04-22T12:37:15Z	pangolin6		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pangolin6
2609218513	StillImage	image/jpeg	https://static.inaturalist.org/photos/67784763/original.jpeg?1587404832	https://www.inaturalist.org/photos/67784763					2020-04-20T17:46:50Z	jayhhmi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jayhhmi
2609215653	StillImage	image/jpeg	https://static.inaturalist.org/photos/67633307/original.jpeg?1587320651	https://www.inaturalist.org/photos/67633307					2020-04-19T18:23:44Z	duckdodgers		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	duckdodgers
2609214434	StillImage	image/jpeg	https://static.inaturalist.org/photos/67606813/original.jpg?1587310403	https://www.inaturalist.org/photos/67606813					2020-04-18T20:57:00Z	eric_riddle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eric_riddle
2609210884	StillImage	image/jpeg	https://static.inaturalist.org/photos/67357901/original.jpg?1587159556	https://www.inaturalist.org/photos/67357901					2020-04-17T16:35:37Z	dgasparo91		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dgasparo91
2609210884	StillImage	image/jpeg	https://static.inaturalist.org/photos/67357881/original.jpg?1587159546	https://www.inaturalist.org/photos/67357881					2020-04-17T16:35:37Z	dgasparo91		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dgasparo91
2609210100	StillImage	image/jpeg	https://static.inaturalist.org/photos/67368138/original.jpg?1587165147	https://www.inaturalist.org/photos/67368138					2020-04-17T12:36:13Z	jrossns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jrossns
2609210100	StillImage	image/jpeg	https://static.inaturalist.org/photos/67368153/original.jpg?1587165156	https://www.inaturalist.org/photos/67368153					2020-04-17T12:36:13Z	jrossns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jrossns
2609209151	StillImage	image/jpeg	https://static.inaturalist.org/photos/68105247/original.jpeg?1587589031	https://www.inaturalist.org/photos/68105247					2020-04-22T16:50:56Z	RedmanFurey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	RedmanFurey
2609209078	StillImage	image/jpeg	https://static.inaturalist.org/photos/67966516/original.jpg?1587509850	https://www.inaturalist.org/photos/67966516					2020-04-21T20:22:02Z	wineberrytown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wineberrytown
2609209078	StillImage	image/jpeg	https://static.inaturalist.org/photos/67966482/original.jpg?1587509836	https://www.inaturalist.org/photos/67966482					2020-04-21T20:22:02Z	wineberrytown		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wineberrytown
2609208282	StillImage	image/jpeg	https://static.inaturalist.org/photos/68273191/original.jpg?1587680017	https://www.inaturalist.org/photos/68273191					2020-04-23T22:06:46Z	abard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abard
2609208282	StillImage	image/jpeg	https://static.inaturalist.org/photos/68273061/original.jpg?1587679954	https://www.inaturalist.org/photos/68273061					2020-04-23T22:06:46Z	abard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abard
2609207934	StillImage	image/jpeg	https://static.inaturalist.org/photos/68085986/original.jpeg?1587582257	https://www.inaturalist.org/photos/68085986					2020-04-22T14:12:39Z	Margaret		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Margaret
2609207883	StillImage	image/jpeg	https://static.inaturalist.org/photos/68065208/original.jpg?1587575140	https://www.inaturalist.org/photos/68065208					2020-04-22T15:58:23Z	sarahwest		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sarahwest
2609207432	StillImage	image/jpeg	https://static.inaturalist.org/photos/67667927/original.jpg?1587332166	https://www.inaturalist.org/photos/67667927					2020-04-19T21:26:53Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
2609207432	StillImage	image/jpeg	https://static.inaturalist.org/photos/67667488/original.jpg?1587331983	https://www.inaturalist.org/photos/67667488					2020-04-19T21:26:53Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
2609207432	StillImage	image/jpeg	https://static.inaturalist.org/photos/67668001/original.jpg?1587332191	https://www.inaturalist.org/photos/67668001					2020-04-19T21:26:53Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
2609207432	StillImage	image/jpeg	https://static.inaturalist.org/photos/67667540/original.jpg?1587332004	https://www.inaturalist.org/photos/67667540					2020-04-19T21:26:53Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
2609207432	StillImage	image/jpeg	https://static.inaturalist.org/photos/67667570/original.jpg?1587332015	https://www.inaturalist.org/photos/67667570					2020-04-19T21:26:53Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
2609207432	StillImage	image/jpeg	https://static.inaturalist.org/photos/67667518/original.jpg?1587331993	https://www.inaturalist.org/photos/67667518					2020-04-19T21:26:53Z	Paula		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paula
