"estimate","true_value","distance","obs","sd","estimator","perc","Q"
155.130991904125,162.68,-7.54900809587457,10,10,"belitz","onset",0
169.856347916893,162.68,7.17634791689332,10,10,"belitz","onset",0
172.38713061476,162.68,9.70713061476019,10,10,"belitz","onset",0
166.231703053152,162.68,3.55170305315232,10,10,"belitz","onset",0
162.642680304601,162.68,-0.0373196953989918,10,10,"belitz","onset",0
167.520298098602,162.68,4.84029809860158,10,10,"belitz","onset",0
165.159953425208,162.68,2.47995342520798,10,10,"belitz","onset",0
175.032414783241,162.68,12.3524147832405,10,10,"belitz","onset",0
168.324231940603,162.68,5.64423194060333,10,10,"belitz","onset",0
161.120158403266,162.68,-1.55984159673395,10,10,"belitz","onset",0
162.451746302169,162.68,-0.22825369783061,10,10,"belitz","onset",0
165.649160758716,162.68,2.96916075871576,10,10,"belitz","onset",0
156.384513531111,162.68,-6.29548646888915,10,10,"belitz","onset",0
146.32486529508,162.68,-16.3551347049198,10,10,"belitz","onset",0
155.166541474211,162.68,-7.51345852578874,10,10,"belitz","onset",0
166.012794284166,162.68,3.33279428416583,10,10,"belitz","onset",0
168.017724191054,162.68,5.33772419105355,10,10,"belitz","onset",0
161.709650902106,162.68,-0.970349097894029,10,10,"belitz","onset",0
159.507399025446,162.68,-3.17260097455443,10,10,"belitz","onset",0
143.438049177959,162.68,-19.2419508220409,10,10,"belitz","onset",0
165.243952753429,162.68,2.56395275342894,10,10,"belitz","onset",0
182.333377490533,162.68,19.653377490533,10,10,"belitz","onset",0
159.199421661622,162.68,-3.48057833837771,10,10,"belitz","onset",0
175.051310225388,162.68,12.3713102253881,10,10,"belitz","onset",0
164.832757434002,162.68,2.15275743400173,10,10,"belitz","onset",0
151.061472749742,162.68,-11.618527250258,10,10,"belitz","onset",0
152.680040331776,162.68,-9.99995966822416,10,10,"belitz","onset",0
158.569611525783,162.68,-4.11038847421736,10,10,"belitz","onset",0
152.794642980308,162.68,-9.88535701969204,10,10,"belitz","onset",0
154.802065947834,162.68,-7.87793405216627,10,10,"belitz","onset",0
150.659300595318,162.68,-12.0206994046824,10,10,"belitz","onset",0
168.558140052104,162.68,5.87814005210393,10,10,"belitz","onset",0
173.743712570256,162.68,11.0637125702561,10,10,"belitz","onset",0
159.626890497888,162.68,-3.05310950211248,10,10,"belitz","onset",0
161.595705476316,162.68,-1.0842945236837,10,10,"belitz","onset",0
150.05222425022,162.68,-12.6277757497804,10,10,"belitz","onset",0
156.094528970989,162.68,-6.58547102901068,10,10,"belitz","onset",0
162.446250515122,162.68,-0.233749484878444,10,10,"belitz","onset",0
