estimate,true_value,distance,obs,sd,estimator,perc,Q
71.46481952,76.58,-5.115180478,10,20,belitz,onset,0
105.7877419,76.58,29.20774192,10,20,belitz,onset,0
84.85118618,76.58,8.271186176,10,20,belitz,onset,0
132.0963838,76.58,55.51638383,10,20,belitz,onset,0
87.24097974,76.58,10.66097974,10,20,belitz,onset,0
133.6731183,76.58,57.09311827,10,20,belitz,onset,0
103.3856425,76.58,26.80564251,10,20,belitz,onset,0
87.31176014,76.58,10.73176014,10,20,belitz,onset,0
74.28574658,76.58,-2.294253418,10,20,belitz,onset,0
87.76465579,76.58,11.18465579,10,20,belitz,onset,0
83.51675919,76.58,6.936759193,10,20,belitz,onset,0
86.41734393,76.58,9.837343926,10,20,belitz,onset,0
100.8800253,76.58,24.30002526,10,20,belitz,onset,0
107.1910087,76.58,30.61100872,10,20,belitz,onset,0
91.55276925,76.58,14.97276925,10,20,belitz,onset,0
102.7294179,76.58,26.14941793,10,20,belitz,onset,0
90.61202028,76.58,14.03202028,10,20,belitz,onset,0
106.0180109,76.58,29.43801087,10,20,belitz,onset,0
79.83852863,76.58,3.258528634,10,20,belitz,onset,0
90.22276494,76.58,13.64276494,10,20,belitz,onset,0
103.8550843,76.58,27.27508434,10,20,belitz,onset,0
76.05399252,76.58,-0.52600748,10,20,belitz,onset,0
94.6857475,76.58,18.1057475,10,20,belitz,onset,0
99.48707151,76.58,22.90707151,10,20,belitz,onset,0
118.9143217,76.58,42.33432166,10,20,belitz,onset,0
98.56091693,76.58,21.98091693,10,20,belitz,onset,0
115.099778,76.58,38.51977797,10,20,belitz,onset,0
68.79233657,76.58,-7.787663431,10,20,belitz,onset,0
127.0381674,76.58,50.45816743,10,20,belitz,onset,0
88.3810719,76.58,11.8010719,10,20,belitz,onset,0
47.79394099,76.58,-28.78605901,10,20,belitz,onset,0
81.45426471,76.58,4.874264707,10,20,belitz,onset,0
107.2192314,76.58,30.6392314,10,20,belitz,onset,0
130.3021245,76.58,53.7221245,10,20,belitz,onset,0
155.0408443,76.58,78.46084429,10,20,belitz,onset,0
85.39197018,76.58,8.811970178,10,20,belitz,onset,0
107.7582777,76.58,31.17827775,10,20,belitz,onset,0
127.3510984,76.58,50.77109839,10,20,belitz,onset,0
106.7059217,76.58,30.12592172,10,20,belitz,onset,0
99.23447257,76.58,22.65447257,10,20,belitz,onset,0
61.12774871,76.58,-15.45225129,10,20,belitz,onset,0
96.34356748,76.58,19.76356748,10,20,belitz,onset,0
100.5766131,76.58,23.99661309,10,20,belitz,onset,0
114.0671196,76.58,37.48711964,10,20,belitz,onset,0
87.12844287,76.58,10.54844287,10,20,belitz,onset,0
55.6346767,76.58,-20.9453233,10,20,belitz,onset,0
143.1410644,76.58,66.56106439,10,20,belitz,onset,0
111.380007,76.58,34.80000699,10,20,belitz,onset,0
125.6573929,76.58,49.0773929,10,20,belitz,onset,0
60.5966867,76.58,-15.9833133,10,20,belitz,onset,0
118.9256867,76.58,42.3456867,10,20,belitz,onset,0
90.45337485,76.58,13.87337485,10,20,belitz,onset,0
66.8030604,76.58,-9.776939597,10,20,belitz,onset,0
72.80733953,76.58,-3.772660474,10,20,belitz,onset,0
108.3879425,76.58,31.80794248,10,20,belitz,onset,0
140.4393257,76.58,63.85932573,10,20,belitz,onset,0
106.2498887,76.58,29.66988871,10,20,belitz,onset,0
102.6292183,76.58,26.04921833,10,20,belitz,onset,0
91.67129286,76.58,15.09129286,10,20,belitz,onset,0
61.82082092,76.58,-14.75917908,10,20,belitz,onset,0
98.52285251,76.58,21.94285251,10,20,belitz,onset,0
127.3159645,76.58,50.73596445,10,20,belitz,onset,0
68.06233502,76.58,-8.517664981,10,20,belitz,onset,0
86.01169699,76.58,9.431696994,10,20,belitz,onset,0
88.30453875,76.58,11.72453875,10,20,belitz,onset,0
68.65641113,76.58,-7.923588865,10,20,belitz,onset,0
95.91236854,76.58,19.33236854,10,20,belitz,onset,0
75.77807172,76.58,-0.801928277,10,20,belitz,onset,0
129.1000016,76.58,52.52000156,10,20,belitz,onset,0
112.2449182,113.29,-1.045081758,20,10,belitz,onset,0
107.8433508,113.29,-5.446649164,20,10,belitz,onset,0
123.6885287,113.29,10.39852872,20,10,belitz,onset,0
107.4912546,113.29,-5.798745407,20,10,belitz,onset,0
120.4400143,113.29,7.150014325,20,10,belitz,onset,0
110.4181526,113.29,-2.871847428,20,10,belitz,onset,0
115.4912831,113.29,2.20128309,20,10,belitz,onset,0
97.77808843,113.29,-15.51191157,20,10,belitz,onset,0
106.3436246,113.29,-6.946375406,20,10,belitz,onset,0
123.2886051,113.29,9.998605055,20,10,belitz,onset,0
118.559041,113.29,5.269041039,20,10,belitz,onset,0
94.96375834,113.29,-18.32624166,20,10,belitz,onset,0
128.0799711,113.29,14.7899711,20,10,belitz,onset,0
93.4975257,113.29,-19.7924743,20,10,belitz,onset,0
109.1853815,113.29,-4.104618464,20,10,belitz,onset,0
112.412762,113.29,-0.877238009,20,10,belitz,onset,0
85.55618769,113.29,-27.73381231,20,10,belitz,onset,0
90.56345657,113.29,-22.72654343,20,10,belitz,onset,0
100.8102489,113.29,-12.47975107,20,10,belitz,onset,0
145.8598231,113.29,32.56982313,20,10,belitz,onset,0
80.95026469,113.29,-32.33973531,20,10,belitz,onset,0
108.9013156,113.29,-4.388684399,20,10,belitz,onset,0
105.7505748,113.29,-7.539425201,20,10,belitz,onset,0
109.2745834,113.29,-4.015416609,20,10,belitz,onset,0
80.44835276,113.29,-32.84164724,20,10,belitz,onset,0
114.1079376,113.29,0.817937581,20,10,belitz,onset,0
86.79078355,113.29,-26.49921645,20,10,belitz,onset,0
111.4121172,113.29,-1.877882841,20,10,belitz,onset,0
87.17600882,113.29,-26.11399118,20,10,belitz,onset,0
118.4326003,113.29,5.142600269,20,10,belitz,onset,0
114.9140416,113.29,1.624041581,20,10,belitz,onset,0
113.7154063,113.29,0.425406256,20,10,belitz,onset,0
119.1383426,113.29,5.84834264,20,10,belitz,onset,0
121.4235715,113.29,8.133571508,20,10,belitz,onset,0
95.43818587,113.29,-17.85181413,20,10,belitz,onset,0
111.5802138,113.29,-1.709786152,20,10,belitz,onset,0
129.1907387,113.29,15.90073874,20,10,belitz,onset,0
95.259437,113.29,-18.030563,20,10,belitz,onset,0
108.4615571,113.29,-4.828442921,20,10,belitz,onset,0
139.1164713,113.29,25.8264713,20,10,belitz,onset,0
80.03891587,113.29,-33.25108413,20,10,belitz,onset,0
80.26409645,113.29,-33.02590355,20,10,belitz,onset,0
84.21347125,113.29,-29.07652875,20,10,belitz,onset,0
121.0643299,113.29,7.774329925,20,10,belitz,onset,0
98.71535934,113.29,-14.57464066,20,10,belitz,onset,0
87.11807935,113.29,-26.17192065,20,10,belitz,onset,0
118.5795945,113.29,5.289594493,20,10,belitz,onset,0
114.1687453,113.29,0.878745304,20,10,belitz,onset,0
82.40591739,113.29,-30.88408261,20,10,belitz,onset,0
105.6418898,113.29,-7.648110235,20,10,belitz,onset,0
133.9225216,113.29,20.63252165,20,10,belitz,onset,0
98.00329862,113.29,-15.28670138,20,10,belitz,onset,0
130.5391539,113.29,17.24915387,20,10,belitz,onset,0
122.7888513,113.29,9.498851347,20,10,belitz,onset,0
115.3258678,113.29,2.035867752,20,10,belitz,onset,0
110.3632677,113.29,-2.926732313,20,10,belitz,onset,0
102.1265857,113.29,-11.16341434,20,10,belitz,onset,0
186.5657476,113.29,73.27574761,20,10,belitz,onset,0
96.74739884,113.29,-16.54260116,20,10,belitz,onset,0
139.0393246,113.29,25.74932463,20,10,belitz,onset,0
100.2589158,113.29,-13.03108423,20,10,belitz,onset,0
123.65794,113.29,10.36794003,20,10,belitz,onset,0
105.8406357,113.29,-7.449364302,20,10,belitz,onset,0
93.58086318,113.29,-19.70913682,20,10,belitz,onset,0
84.37492304,113.29,-28.91507696,20,10,belitz,onset,0
142.6149786,113.29,29.32497863,20,10,belitz,onset,0
107.611495,113.29,-5.678504957,20,10,belitz,onset,0
116.6204692,113.29,3.330469242,20,10,belitz,onset,0
110.8623886,113.29,-2.427611437,20,10,belitz,onset,0
108.5156795,113.29,-4.774320486,20,10,belitz,onset,0
110.6484242,113.29,-2.641575785,20,10,belitz,onset,0
108.4168084,113.29,-4.87319156,20,10,belitz,onset,0
115.7539425,113.29,2.463942482,20,10,belitz,onset,0
100.2193205,113.29,-13.07067947,20,10,belitz,onset,0
97.55696567,113.29,-15.73303433,20,10,belitz,onset,0
