"estimate","true_value","distance","obs","sd","estimator","perc","Q"
198.478485238819,199.89,-1.41151476118145,10,10,"mean","Mean",50.5
194.322572320672,199.89,-5.56742767932761,10,10,"mean","Mean",50.5
198.253669692307,199.89,-1.63633030769347,10,10,"mean","Mean",50.5
193.574107893915,199.89,-6.3158921060845,10,10,"mean","Mean",50.5
193.074106886361,199.89,-6.81589311363922,10,10,"mean","Mean",50.5
194.896907441129,199.89,-4.99309255887053,10,10,"mean","Mean",50.5
189.396297601809,199.89,-10.4937023981907,10,10,"mean","Mean",50.5
198.0161389782,199.89,-1.87386102179991,10,10,"mean","Mean",50.5
197.526171192857,199.89,-2.36382880714297,10,10,"mean","Mean",50.5
195.376763520963,199.89,-4.51323647903661,10,10,"mean","Mean",50.5
192.552825937339,199.89,-7.33717406266069,10,10,"mean","Mean",50.5
192.255161803469,199.89,-7.63483819653064,10,10,"mean","Mean",50.5
191.975541162442,199.89,-7.91445883755753,10,10,"mean","Mean",50.5
190.236766643578,199.89,-9.65323335642165,10,10,"mean","Mean",50.5
193.945862311966,199.89,-5.94413768803403,10,10,"mean","Mean",50.5
194.808066691171,199.89,-5.08193330882872,10,10,"mean","Mean",50.5
195.169487413135,199.89,-4.7205125868648,10,10,"mean","Mean",50.5
194.778733342945,199.89,-5.11126665705513,10,10,"mean","Mean",50.5
193.351721886115,199.89,-6.53827811388504,10,10,"mean","Mean",50.5
198.971117148317,199.89,-0.918882851683037,10,10,"mean","Mean",50.5
189.467170176915,199.89,-10.4228298230854,10,10,"mean","Mean",50.5
194.054379326449,199.89,-5.83562067355086,10,10,"mean","Mean",50.5
196.39939108196,199.89,-3.49060891804021,10,10,"mean","Mean",50.5
193.615164362558,199.89,-6.27483563744158,10,10,"mean","Mean",50.5
192.692489404936,199.89,-7.19751059506416,10,10,"mean","Mean",50.5
195.447383423413,199.89,-4.44261657658666,10,10,"mean","Mean",50.5
192.442213600495,199.89,-7.44778639950511,10,10,"mean","Mean",50.5
199.850656606726,199.89,-0.0393433932734979,10,10,"mean","Mean",50.5
193.256397739124,199.89,-6.63360226087644,10,10,"mean","Mean",50.5
192.454720879213,199.89,-7.4352791207871,10,10,"mean","Mean",50.5
193.678060257668,199.89,-6.21193974233245,10,10,"mean","Mean",50.5
198.804684111058,199.89,-1.08531588894226,10,10,"mean","Mean",50.5
194.354643352303,199.89,-5.53535664769737,10,10,"mean","Mean",50.5
193.790466126491,199.89,-6.09953387350902,10,10,"mean","Mean",50.5
195.196348655719,199.89,-4.69365134428139,10,10,"mean","Mean",50.5
192.665085071054,199.89,-7.22491492894557,10,10,"mean","Mean",50.5
195.519494315253,199.89,-4.37050568474723,10,10,"mean","Mean",50.5
194.873327087913,199.89,-5.01667291208699,10,10,"mean","Mean",50.5
192.058353129011,199.89,-7.83164687098937,10,10,"mean","Mean",50.5
193.518514799662,199.89,-6.37148520033838,10,10,"mean","Mean",50.5
190.981706154509,199.89,-8.90829384549139,10,10,"mean","Mean",50.5
191.654010683265,199.89,-8.23598931673453,10,10,"mean","Mean",50.5
193.460888563418,199.89,-6.42911143658228,10,10,"mean","Mean",50.5
189.216570357255,199.89,-10.6734296427454,10,10,"mean","Mean",50.5
197.457784134414,199.89,-2.43221586558647,10,10,"mean","Mean",50.5
193.869861078654,199.89,-6.02013892134556,10,10,"mean","Mean",50.5
192.98322016042,199.89,-6.90677983957971,10,10,"mean","Mean",50.5
195.901842133644,199.89,-3.98815786635558,10,10,"mean","Mean",50.5
197.387785537471,199.89,-2.50221446252883,10,10,"mean","Mean",50.5
195.996836393903,199.89,-3.89316360609683,10,10,"mean","Mean",50.5
198.176805682517,199.89,-1.71319431748287,10,10,"mean","Mean",50.5
191.532638803145,199.89,-8.35736119685455,10,10,"mean","Mean",50.5
192.787161526228,199.89,-7.10283847377212,10,10,"mean","Mean",50.5
189.460376257653,199.89,-10.4296237423469,10,10,"mean","Mean",50.5
194.401006121599,199.89,-5.48899387840143,10,10,"mean","Mean",50.5
198.587103337317,199.89,-1.30289666268328,10,10,"mean","Mean",50.5
184.274715187689,199.89,-15.6152848123108,10,10,"mean","Mean",50.5
186.382238685136,199.89,-13.507761314864,10,10,"mean","Mean",50.5
194.511979374035,199.89,-5.37802062596546,10,10,"mean","Mean",50.5
198.657729203214,199.89,-1.23227079678648,10,10,"mean","Mean",50.5
198.02736907255,199.89,-1.86263092744954,10,10,"mean","Mean",50.5
197.706185044053,199.89,-2.18381495594738,10,10,"mean","Mean",50.5
194.298488385241,199.89,-5.59151161475879,10,10,"mean","Mean",50.5
196.74886304894,199.89,-3.14113695105974,10,10,"mean","Mean",50.5
196.091672507698,199.89,-3.79832749230192,10,10,"mean","Mean",50.5
192.220486846751,199.89,-7.66951315324849,10,10,"mean","Mean",50.5
189.987963485502,199.89,-9.90203651449801,10,10,"mean","Mean",50.5
192.231708666654,200.16,-7.92829133334575,10,20,"mean","Mean",50.5
181.200022657789,200.16,-18.9599773422111,10,20,"mean","Mean",50.5
179.227574248929,200.16,-20.9324257510706,10,20,"mean","Mean",50.5
189.505011374019,200.16,-10.6549886259812,10,20,"mean","Mean",50.5
196.054512936671,200.16,-4.10548706332901,10,20,"mean","Mean",50.5
181.514077581769,200.16,-18.6459224182312,10,20,"mean","Mean",50.5
189.873426047036,200.16,-10.2865739529643,10,20,"mean","Mean",50.5
200.705792093058,200.16,0.545792093058481,10,20,"mean","Mean",50.5
179.459463179576,200.16,-20.7005368204242,10,20,"mean","Mean",50.5
190.991639377748,200.16,-9.16836062225232,10,20,"mean","Mean",50.5
190.005793935298,200.16,-10.1542060647021,10,20,"mean","Mean",50.5
187.596395693572,200.16,-12.5636043064276,10,20,"mean","Mean",50.5
184.94128257753,200.16,-15.2187174224697,10,20,"mean","Mean",50.5
191.790872503168,200.16,-8.36912749683208,10,20,"mean","Mean",50.5
183.310002102353,200.16,-16.8499978976467,10,20,"mean","Mean",50.5
183.964045007628,200.16,-16.1959549923722,10,20,"mean","Mean",50.5
195.980855153491,200.16,-4.17914484650859,10,20,"mean","Mean",50.5
200.781589636216,200.16,0.621589636216271,10,20,"mean","Mean",50.5
191.710889235649,200.16,-8.44911076435082,10,20,"mean","Mean",50.5
191.465876988911,200.16,-8.69412301108943,10,20,"mean","Mean",50.5
180.160296825526,200.16,-19.9997031744739,10,20,"mean","Mean",50.5
196.298822892068,200.16,-3.86117710793198,10,20,"mean","Mean",50.5
188.042132975665,200.16,-12.1178670243346,10,20,"mean","Mean",50.5
192.375650654277,200.16,-7.78434934572337,10,20,"mean","Mean",50.5
183.53851868916,200.16,-16.6214813108397,10,20,"mean","Mean",50.5
188.064729237937,200.16,-12.0952707620627,10,20,"mean","Mean",50.5
185.360263737168,200.16,-14.7997362628323,10,20,"mean","Mean",50.5
167.939726427411,200.16,-32.220273572589,10,20,"mean","Mean",50.5
178.258817538834,200.16,-21.9011824611663,10,20,"mean","Mean",50.5
182.552738478805,200.16,-17.6072615211952,10,20,"mean","Mean",50.5
183.119233016659,200.16,-17.0407669833413,10,20,"mean","Mean",50.5
190.374542563426,200.16,-9.78545743657364,10,20,"mean","Mean",50.5
196.834710040748,200.16,-3.32528995925202,10,20,"mean","Mean",50.5
195.127793267292,200.16,-5.03220673270826,10,20,"mean","Mean",50.5
186.508046055143,200.16,-13.6519539448575,10,20,"mean","Mean",50.5
195.666182026232,200.16,-4.49381797376762,10,20,"mean","Mean",50.5
