"estimate","true_value","distance","obs","sd","estimator","perc","Q"
203.797445173262,199.89,3.90744517326226,10,10,"mean","Mean",50.5
200.306586010601,199.89,0.416586010601293,10,10,"mean","Mean",50.5
198.199624454981,199.89,-1.69037554501887,10,10,"mean","Mean",50.5
194.587031724749,199.89,-5.30296827525106,10,10,"mean","Mean",50.5
198.27534121631,199.89,-1.61465878369017,10,10,"mean","Mean",50.5
194.924260932081,199.89,-4.96573906791849,10,10,"mean","Mean",50.5
200.381662673873,199.89,0.491662673873066,10,10,"mean","Mean",50.5
199.175873810157,199.89,-0.714126189843057,10,10,"mean","Mean",50.5
203.076222829735,199.89,3.18622282973456,10,10,"mean","Mean",50.5
199.603636102384,199.89,-0.28636389761607,10,10,"mean","Mean",50.5
200.764576513396,199.89,0.874576513396505,10,10,"mean","Mean",50.5
199.148487708389,199.89,-0.741512291610519,10,10,"mean","Mean",50.5
196.308000013344,199.89,-3.58199998665617,10,10,"mean","Mean",50.5
200.254474735571,199.89,0.364474735571491,10,10,"mean","Mean",50.5
193.108488147655,199.89,-6.7815118523452,10,10,"mean","Mean",50.5
201.953350829517,199.89,2.06335082951719,10,10,"mean","Mean",50.5
199.292194522668,199.89,-0.597805477332372,10,10,"mean","Mean",50.5
201.466239742886,199.89,1.57623974288612,10,10,"mean","Mean",50.5
199.094111320747,199.89,-0.795888679252784,10,10,"mean","Mean",50.5
193.879095112239,199.89,-6.01090488776143,10,10,"mean","Mean",50.5
194.460794881338,199.89,-5.42920511866151,10,10,"mean","Mean",50.5
197.322385827958,199.89,-2.56761417204223,10,10,"mean","Mean",50.5
199.839092290026,199.89,-0.0509077099742683,10,10,"mean","Mean",50.5
196.914854676438,199.89,-2.97514532356192,10,10,"mean","Mean",50.5
200.81177610562,199.89,0.921776105620125,10,10,"mean","Mean",50.5
202.758837935212,199.89,2.86883793521244,10,10,"mean","Mean",50.5
204.168869069039,199.89,4.27886906903868,10,10,"mean","Mean",50.5
198.536834751481,199.89,-1.35316524851882,10,10,"mean","Mean",50.5
