"estimate","true_value","distance","obs","sd","estimator","perc","Q"
162.794637820901,162.68,0.114637820901237,10,10,"belitz","onset",0
155.281414076997,162.68,-7.39858592300345,10,10,"belitz","onset",0
162.245619548538,162.68,-0.434380451461863,10,10,"belitz","onset",0
148.015063560806,162.68,-14.664936439194,10,10,"belitz","onset",0
152.639470986455,162.68,-10.0405290135454,10,10,"belitz","onset",0
180.565738393381,162.68,17.8857383933809,10,10,"belitz","onset",0
172.312554865796,162.68,9.63255486579604,10,10,"belitz","onset",0
144.692790196366,162.68,-17.9872098036338,10,10,"belitz","onset",0
166.957847217611,162.68,4.277847217611,10,10,"belitz","onset",0
175.897907385461,162.68,13.2179073854609,10,10,"belitz","onset",0
164.445567067548,162.68,1.76556706754766,10,10,"belitz","onset",0
169.635629531434,162.68,6.95562953143391,10,10,"belitz","onset",0
162.063994463535,162.68,-0.616005536465053,10,10,"belitz","onset",0
147.297830139376,162.68,-15.3821698606238,10,10,"belitz","onset",0
148.649722358908,162.68,-14.0302776410923,10,10,"belitz","onset",0
161.993103117606,162.68,-0.686896882394279,10,10,"belitz","onset",0
160.968016764723,162.68,-1.71198323527719,10,10,"belitz","onset",0
154.304201904996,162.68,-8.37579809500409,10,10,"belitz","onset",0
174.895190697982,162.68,12.2151906979815,10,10,"belitz","onset",0
160.664340071474,162.68,-2.01565992852591,10,10,"belitz","onset",0
153.467894366739,162.68,-9.21210563326125,10,10,"belitz","onset",0
157.203082600658,162.68,-5.47691739934231,10,10,"belitz","onset",0
167.332111018224,162.68,4.65211101822439,10,10,"belitz","onset",0
163.924192374826,162.68,1.24419237482562,10,10,"belitz","onset",0
160.340928133121,162.68,-2.33907186687873,10,10,"belitz","onset",0
164.811630058505,162.68,2.13163005850544,10,10,"belitz","onset",0
146.027589237334,162.68,-16.6524107626659,10,10,"belitz","onset",0
167.837046845251,162.68,5.15704684525147,10,10,"belitz","onset",0
126.961477390533,162.68,-35.7185226094668,10,10,"belitz","onset",0
164.272955461171,162.68,1.59295546117127,10,10,"belitz","onset",0
172.976856687395,162.68,10.2968566873946,10,10,"belitz","onset",0
164.615101706377,162.68,1.93510170637697,10,10,"belitz","onset",0
168.99102077743,162.68,6.31102077742986,10,10,"belitz","onset",0
163.199704421475,162.68,0.519704421474785,10,10,"belitz","onset",0
164.780178785685,162.68,2.1001787856849,10,10,"belitz","onset",0
165.156349516796,162.68,2.47634951679603,10,10,"belitz","onset",0
161.690532125848,162.68,-0.989467874151586,10,10,"belitz","onset",0
159.875752671432,162.68,-2.80424732856818,10,10,"belitz","onset",0
160.209828649799,162.68,-2.47017135020084,10,10,"belitz","onset",0
159.813269290294,162.68,-2.86673070970639,10,10,"belitz","onset",0
166.612700485252,162.68,3.93270048525224,10,10,"belitz","onset",0
178.469365963289,162.68,15.7893659632885,10,10,"belitz","onset",0
162.556806075402,162.68,-0.123193924598269,10,10,"belitz","onset",0
176.633230895199,162.68,13.9532308951987,10,10,"belitz","onset",0
173.896609257132,162.68,11.2166092571315,10,10,"belitz","onset",0
167.36741285085,162.68,4.6874128508498,10,10,"belitz","onset",0
149.367390721344,162.68,-13.3126092786562,10,10,"belitz","onset",0
164.368127748176,162.68,1.68812774817582,10,10,"belitz","onset",0
154.270056814176,162.68,-8.40994318582369,10,10,"belitz","onset",0
170.897596368616,162.68,8.21759636861586,10,10,"belitz","onset",0
166.65950877048,162.68,3.97950877048027,10,10,"belitz","onset",0
160.168988346539,162.68,-2.51101165346145,10,10,"belitz","onset",0
164.400756751441,162.68,1.72075675144094,10,10,"belitz","onset",0
164.715154831509,162.68,2.0351548315094,10,10,"belitz","onset",0
165.251662926863,162.68,2.5716629268633,10,10,"belitz","onset",0
177.979180274275,162.68,15.2991802742747,10,10,"belitz","onset",0
170.458285091954,162.68,7.77828509195433,10,10,"belitz","onset",0
157.379734428554,162.68,-5.30026557144637,10,10,"belitz","onset",0
168.58740767742,162.68,5.90740767741994,10,10,"belitz","onset",0
171.002738352044,162.68,8.32273835204441,10,10,"belitz","onset",0
152.266234409344,162.68,-10.4137655906556,10,10,"belitz","onset",0
168.516481745324,162.68,5.83648174532448,10,10,"belitz","onset",0
166.022498728892,162.68,3.34249872889163,10,10,"belitz","onset",0
156.861154395206,162.68,-5.81884560479435,10,10,"belitz","onset",0
170.907420839343,162.68,8.22742083934347,10,10,"belitz","onset",0
154.563616675792,162.68,-8.11638332420793,10,10,"belitz","onset",0
167.906981228268,162.68,5.22698122826844,10,10,"belitz","onset",0
161.622217731803,162.68,-1.05778226819726,10,10,"belitz","onset",0
168.211075284424,162.68,5.53107528442439,10,10,"belitz","onset",0
164.315429045915,162.68,1.63542904591458,10,10,"belitz","onset",0
163.298569391812,162.68,0.618569391811974,10,10,"belitz","onset",0
147.610600621714,162.68,-15.0693993782862,10,10,"belitz","onset",0
170.641966960907,162.68,7.96196696090661,10,10,"belitz","onset",0
166.268717861348,162.68,3.5887178613481,10,10,"belitz","onset",0
162.39077235553,162.68,-0.289227644470117,10,10,"belitz","onset",0
161.091049391554,162.68,-1.58895060844566,10,10,"belitz","onset",0
152.001243944646,162.68,-10.678756055354,10,10,"belitz","onset",0
146.619910378366,162.68,-16.0600896216343,10,10,"belitz","onset",0
169.379020756414,162.68,6.69902075641411,10,10,"belitz","onset",0
167.985038679288,162.68,5.30503867928812,10,10,"belitz","onset",0
157.061049016921,162.68,-5.61895098307906,10,10,"belitz","onset",0
154.62759195941,162.68,-8.05240804058988,10,10,"belitz","onset",0
151.166995984185,162.68,-11.513004015815,10,10,"belitz","onset",0
153.888847595255,162.68,-8.79115240474468,10,10,"belitz","onset",0
169.677747144284,162.68,6.99774714428406,10,10,"belitz","onset",0
159.956361352257,162.68,-2.72363864774258,10,10,"belitz","onset",0
163.173501246139,162.68,0.493501246138521,10,10,"belitz","onset",0
166.980247707762,162.68,4.30024770776171,10,10,"belitz","onset",0
173.705969393876,162.68,11.0259693938761,10,10,"belitz","onset",0
154.882556454181,162.68,-7.79744354581948,10,10,"belitz","onset",0
166.055895591437,162.68,3.37589559143709,10,10,"belitz","onset",0
163.0396980457,162.68,0.359698045699758,10,10,"belitz","onset",0
154.429672218528,162.68,-8.25032778147161,10,10,"belitz","onset",0
163.885372447631,162.68,1.20537244763145,10,10,"belitz","onset",0
170.245796074813,162.68,7.56579607481311,10,10,"belitz","onset",0
162.455688361237,162.68,-0.224311638763339,10,10,"belitz","onset",0
171.289416398143,162.68,8.60941639814277,10,10,"belitz","onset",0
175.303349269122,162.68,12.6233492691218,10,10,"belitz","onset",0
164.118863011128,162.68,1.43886301112846,10,10,"belitz","onset",0
161.960463564087,162.68,-0.719536435913113,10,10,"belitz","onset",0
160.405465551288,119.92,40.4854655512884,10,20,"belitz","onset",0
139.677320568042,119.92,19.7573205680416,10,20,"belitz","onset",0
149.93698107995,119.92,30.0169810799498,10,20,"belitz","onset",0
167.221902972468,119.92,47.3019029724683,10,20,"belitz","onset",0
162.590268882944,119.92,42.6702688829445,10,20,"belitz","onset",0
134.416654482145,119.92,14.496654482145,10,20,"belitz","onset",0
136.410560228487,119.92,16.4905602284872,10,20,"belitz","onset",0
143.512620093543,119.92,23.5926200935431,10,20,"belitz","onset",0
151.873297463766,119.92,31.953297463766,10,20,"belitz","onset",0
