"estimate","lowCI","highCI","true_value","distance","obs","sd","estimator","perc","Q"
163.223228218962,139.485213110736,167.522431764743,119.92,43.3032282189624,10,20,"pearse","onset",0
156.449684426782,94.4275196844454,171.460025629249,119.92,36.5296844267819,10,20,"pearse","onset",0
150.16459577984,85.5513970582169,165.697066362767,119.92,30.2445957798397,10,20,"pearse","onset",0
136.115091515787,70.6892695483348,151.322425632412,119.92,16.1950915157866,10,20,"pearse","onset",0
189.955830243235,178.286165660472,191.572976673625,119.92,70.0358302432345,10,20,"pearse","onset",0
170.002813910965,151.777087896907,173.235282896667,119.92,50.0828139109648,10,20,"pearse","onset",0
83.2188031462205,-133.658813044778,115.428180633942,119.92,-36.7011968537795,10,20,"pearse","onset",0
165.486707740528,123.405441522392,175.294190648327,119.92,45.5667077405281,10,20,"pearse","onset",0
166.773363038495,142.515919338597,170.990961445768,119.92,46.853363038495,10,20,"pearse","onset",0
121.103192426684,29.5327761919673,139.050760042433,119.92,1.18319242668382,10,20,"pearse","onset",0
111.836548226426,-16.8353690419874,135.223523438527,119.92,-8.08345177357417,10,20,"pearse","onset",0
149.313488680795,100.428019035622,161.209858418483,119.92,29.3934886807952,10,20,"pearse","onset",0
163.746181041408,124.988798062491,172.872038877258,119.92,43.8261810414078,10,20,"pearse","onset",0
138.480991267114,53.8916516968418,156.349023394408,119.92,18.5609912671137,10,20,"pearse","onset",0
80.2434335099857,-208.515951699842,112.930335435614,119.92,-39.6765664900143,10,20,"pearse","onset",0
147.221103771092,77.3005380539714,163.60356327089,119.92,27.3011037710915,10,20,"pearse","onset",0
138.037982129171,66.9379950984218,154.84371517709,119.92,18.1179821291713,10,20,"pearse","onset",0
150.925105429066,110.110337663821,159.762252850443,119.92,31.0051054290658,10,20,"pearse","onset",0
165.403907947099,117.67626225444,176.953308431932,119.92,45.4839079470993,10,20,"pearse","onset",0
171.814639705759,148.217238409319,176.716503838321,119.92,51.8946397057587,10,20,"pearse","onset",0
154.625630901249,105.148544692212,166.53884907374,119.92,34.7056309012491,10,20,"pearse","onset",0
172.573801646858,147.385923245291,176.758382447657,119.92,52.6538016468584,10,20,"pearse","onset",0
174.998171231097,153.67140469415,179.406934266754,119.92,55.0781712310972,10,20,"pearse","onset",0
134.053311832682,-1.55079624576675,153.788387076027,119.92,14.1333118326823,10,20,"pearse","onset",0
161.040620978267,118.330955879809,171.048419105527,119.92,41.1206209782673,10,20,"pearse","onset",0
159.593281282448,101.922405339948,173.39003142553,119.92,39.6732812824477,10,20,"pearse","onset",0
159.968477573763,123.823839879217,167.54826307556,119.92,40.0484775737632,10,20,"pearse","onset",0
167.389413136084,118.347463301035,178.975750135638,119.92,47.4694131360836,10,20,"pearse","onset",0
169.368296517993,119.568432380973,181.354120579592,119.92,49.4482965179934,10,20,"pearse","onset",0
159.10864159251,120.493042040094,167.93144664673,119.92,39.1886415925103,10,20,"pearse","onset",0
166.465348994643,142.071080078429,171.199429190737,119.92,46.5453489946427,10,20,"pearse","onset",0
170.820711724012,138.526762487858,177.761838972941,119.92,50.9007117240116,10,20,"pearse","onset",0
168.757371143298,132.83605395681,176.569940967513,119.92,48.8373711432979,10,20,"pearse","onset",0
166.109309782972,137.455505459536,172.086791925422,119.92,46.1893097829719,10,20,"pearse","onset",0
165.194663344226,112.523030445293,177.525225020466,119.92,45.2746633442259,10,20,"pearse","onset",0
177.467720663816,160.94583229254,180.96469913002,119.92,57.5477206638155,10,20,"pearse","onset",0
183.481475530253,162.495657643379,187.338585267269,119.92,63.5614755302533,10,20,"pearse","onset",0
143.925956226197,55.1470509983849,164.845890496216,119.92,24.0059562261971,10,20,"pearse","onset",0
149.394682166752,76.7976884798358,166.108200245981,119.92,29.4746821667519,10,20,"pearse","onset",0
179.773083218112,160.659388278763,183.782135695372,119.92,59.8530832181123,10,20,"pearse","onset",0
165.39852985258,134.590631870749,171.421429393202,119.92,45.4785298525803,10,20,"pearse","onset",0
124.77488310872,31.3118429467152,144.449681617933,119.92,4.85488310871962,10,20,"pearse","onset",0
123.219481812328,-0.206012190151256,148.647188147552,119.92,3.29948181232847,10,20,"pearse","onset",0
187.404323207554,174.263729279963,189.405544087488,119.92,67.4843232075536,10,20,"pearse","onset",0
166.236109087087,122.658180361079,176.295379997155,119.92,46.3161090870872,10,20,"pearse","onset",0
128.735765707937,31.6231919060398,149.58844385571,119.92,8.81576570793708,10,20,"pearse","onset",0
152.748795371602,87.3338438462831,166.965831158411,119.92,32.8287953716017,10,20,"pearse","onset",0
129.535411926396,41.2068968125637,150.722476008773,119.92,9.61541192639591,10,20,"pearse","onset",0
171.875102105909,143.551106852245,177.785340688424,119.92,51.9551021059094,10,20,"pearse","onset",0
148.783124586851,68.0882025919182,167.383291725887,119.92,28.8631245868509,10,20,"pearse","onset",0
180.678750911657,159.145469479754,183.938227952755,119.92,60.7587509116573,10,20,"pearse","onset",0
171.472354905641,161.491676306012,172.686492673521,119.92,51.5523549056411,10,20,"pearse","onset",0
142.353445778692,80.5579458750428,157.076445004073,119.92,22.4334457786916,10,20,"pearse","onset",0
169.889774912281,136.896844733412,175.555840411786,119.92,49.9697749122807,10,20,"pearse","onset",0
125.762159445305,12.5316910622904,147.470337897721,119.92,5.84215944530455,10,20,"pearse","onset",0
151.479599307836,110.618571209825,159.388460863109,119.92,31.5595993078358,10,20,"pearse","onset",0
97.4330326772275,-45.8751205194792,128.538511888068,119.92,-22.4869673227725,10,20,"pearse","onset",0
154.694998749262,100.089994956991,166.43943427873,119.92,34.7749987492621,10,20,"pearse","onset",0
105.651539634065,-47.783020727828,130.503232388731,119.92,-14.2684603659352,10,20,"pearse","onset",0
154.831522012687,84.82032280761,170.915689001758,119.92,34.9115220126873,10,20,"pearse","onset",0
166.680715964133,136.279122768712,172.071261255757,119.92,46.7607159641328,10,20,"pearse","onset",0
131.796485815272,37.3006091711462,154.093202312033,119.92,11.876485815272,10,20,"pearse","onset",0
159.141755758431,110.82056355019,170.595718580714,119.92,39.2217557584307,10,20,"pearse","onset",0
167.993755061129,121.418242826313,178.282653737709,119.92,48.0737550611288,10,20,"pearse","onset",0
176.518594695717,138.144140018571,185.498562854598,119.92,56.5985946957175,10,20,"pearse","onset",0
167.1880808326,131.600458239586,175.170439196276,119.92,47.2680808326001,10,20,"pearse","onset",0
165.111946201665,126.150324432623,173.997192456864,119.92,45.1919462016654,10,20,"pearse","onset",0
129.626269829248,51.2104076973746,148.682743693689,119.92,9.70626982924823,10,20,"pearse","onset",0
129.236967077264,64.0691793732548,144.212429986534,119.92,9.31696707726381,10,20,"pearse","onset",0
164.858020170476,131.819802135444,171.78296365802,119.92,44.9380201704765,10,20,"pearse","onset",0
157.367923085497,125.340128394489,164.825179998945,119.92,37.4479230854969,10,20,"pearse","onset",0
166.818968073655,138.021775868672,173.67683778544,119.92,46.898968073655,10,20,"pearse","onset",0
125.488449226293,29.8420941452309,148.343187682088,35.88,89.6084492262933,10,40,"pearse","onset",0
144.252422670655,106.31289567189,151.705373922589,35.88,108.372422670655,10,40,"pearse","onset",0
111.063069478238,12.4394320703652,133.286569509437,35.88,75.1830694782384,10,40,"pearse","onset",0
132.800894939742,19.9936001185159,158.90200700747,35.88,96.9208949397424,10,40,"pearse","onset",0
149.578802944841,102.818917861834,159.606205783031,35.88,113.698802944841,10,40,"pearse","onset",0
133.968726727572,56.7711554277548,150.929631414936,35.88,98.0887267275724,10,40,"pearse","onset",0
74.27776140924,-83.3897769609291,111.599693032027,35.88,38.39776140924,10,40,"pearse","onset",0
150.76192700346,117.038178720929,155.180236184878,35.88,114.88192700346,10,40,"pearse","onset",0
142.045970261156,79.4573056707472,153.934208134744,35.88,106.165970261156,10,40,"pearse","onset",0
145.754712547566,96.8715293510641,155.113153581174,35.88,109.874712547566,10,40,"pearse","onset",0
124.194359185428,43.7725972102752,143.526721517933,35.88,88.3143591854279,10,40,"pearse","onset",0
79.5094033414996,-76.6322179046908,115.545860651967,35.88,43.6294033414996,10,40,"pearse","onset",0
64.670757722686,-160.342006190044,108.174897068855,35.88,28.790757722686,10,40,"pearse","onset",0
140.921891702899,95.0458595576398,149.162579537542,35.88,105.041891702899,10,40,"pearse","onset",0
74.4551905987128,-73.2374336272298,109.196177216622,35.88,38.5751905987128,10,40,"pearse","onset",0
141.064858817808,107.433581248994,147.060576536968,35.88,105.184858817808,10,40,"pearse","onset",0
157.950853048653,109.733554072707,164.691970342411,35.88,122.070853048653,10,40,"pearse","onset",0
124.860245430098,40.4114595059737,144.948229986698,35.88,88.9802454300979,10,40,"pearse","onset",0
120.884812265267,65.523787049113,131.807622610328,35.88,85.0048122652669,10,40,"pearse","onset",0
97.8058521761405,24.843219463992,113.187867582816,35.88,61.9258521761405,10,40,"pearse","onset",0
116.348212906206,55.1570346623426,128.678749844472,35.88,80.4682129062063,10,40,"pearse","onset",0
154.374359007489,84.7796920694475,170.970103400457,35.88,118.494359007489,10,40,"pearse","onset",0
92.7956505750447,12.3446822652901,109.919171855371,35.88,56.9156505750447,10,40,"pearse","onset",0
141.598666142626,94.1459403354159,149.727062773028,35.88,105.718666142626,10,40,"pearse","onset",0
-39.4785319319008,-474.57520118697,21.2368587134976,35.88,-75.3585319319008,10,40,"pearse","onset",0
132.422010319852,82.5587380941549,140.629440557892,35.88,96.5420103198516,10,40,"pearse","onset",0
166.084271418368,123.073946916995,174.398151263233,35.88,130.204271418368,10,40,"pearse","onset",0
110.087492832406,31.9491952859069,128.1618175898,35.88,74.2074928324056,10,40,"pearse","onset",0
41.9383532604028,-143.250382277513,85.6223871112216,35.88,6.05835326040276,10,40,"pearse","onset",0
122.596207417952,67.1964089965131,133.80736231477,35.88,86.7162074179517,10,40,"pearse","onset",0
114.226912052542,46.7285145212352,127.940386023182,35.88,78.3469120525416,10,40,"pearse","onset",0
99.5324471530783,2.73376482784649,120.140426365744,35.88,63.6524471530783,10,40,"pearse","onset",0
44.8119622067099,-189.150956603566,96.0688531671907,35.88,8.93196220670985,10,40,"pearse","onset",0
155.700869390253,106.380607036685,166.768744322457,35.88,119.820869390253,10,40,"pearse","onset",0
92.886611532001,-80.7171531918631,124.453930446886,35.88,57.006611532001,10,40,"pearse","onset",0
140.374791539094,54.6786326135514,159.710462018534,35.88,104.494791539094,10,40,"pearse","onset",0
146.246081671902,66.5138177930703,163.767595186019,35.88,110.366081671902,10,40,"pearse","onset",0
116.658378675241,7.60888199611949,142.371057499058,35.88,80.7783786752413,10,40,"pearse","onset",0
163.079373587432,122.077884212663,168.996702393413,35.88,127.199373587432,10,40,"pearse","onset",0
126.934610996563,90.7795259806115,134.414105543267,35.88,91.0546109965631,10,40,"pearse","onset",0
43.3637577290451,-154.900903994015,89.2382716771807,35.88,7.48375772904512,10,40,"pearse","onset",0
98.1511456101715,-10.4913417638918,121.015444344644,35.88,62.2711456101715,10,40,"pearse","onset",0
156.37566063439,77.8979915381217,175.110675455892,35.88,120.49566063439,10,40,"pearse","onset",0
147.132088340039,123.387113969817,150.807731827708,35.88,111.252088340039,10,40,"pearse","onset",0
38.220190695239,-237.815755074715,81.4075069554582,35.88,2.34019069523902,10,40,"pearse","onset",0
132.50882809793,61.893602588192,148.699837652102,35.88,96.6288280979297,10,40,"pearse","onset",0
123.280909116996,25.0854015984804,145.880057326933,35.88,87.4009091169957,10,40,"pearse","onset",0
148.175013916578,119.845819413644,151.303771722614,35.88,112.295013916578,10,40,"pearse","onset",0
26.554842807358,-379.471035279836,72.0617640568208,35.88,-9.32515719264204,10,40,"pearse","onset",0
151.698304981202,118.5781438216,156.203448157682,35.88,115.818304981202,10,40,"pearse","onset",0
101.776286744498,-5.00025787649548,127.384570077468,35.88,65.8962867444984,10,40,"pearse","onset",0
186.264564826059,151.527330500824,191.223994984226,35.88,150.384564826059,10,40,"pearse","onset",0
109.029829424443,33.499592953774,123.954586962194,35.88,73.1498294244433,10,40,"pearse","onset",0
99.1850148103435,-16.560642692148,125.497317411372,35.88,63.3050148103435,10,40,"pearse","onset",0
123.877552031265,-7.2610529335391,148.969768181264,35.88,87.9975520312652,10,40,"pearse","onset",0
145.974756599329,85.8392349148477,157.96913495053,35.88,110.094756599329,10,40,"pearse","onset",0
144.707597126338,39.7109087066079,168.179495525047,35.88,108.827597126338,10,40,"pearse","onset",0
43.9412662712298,-159.640815054732,88.8535030325077,35.88,8.06126627122978,10,40,"pearse","onset",0
155.035208297155,113.643710207763,162.899504379183,35.88,119.155208297155,10,40,"pearse","onset",0
175.307219414364,162.728478784795,176.053247544206,35.88,139.427219414364,10,40,"pearse","onset",0
155.927973899242,134.513724830551,158.658998378155,35.88,120.047973899242,10,40,"pearse","onset",0
132.550802813499,50.2118489841322,149.942035900272,35.88,96.6708028134995,10,40,"pearse","onset",0
130.808130112158,18.6869095280229,155.997719373514,35.88,94.9281301121584,10,40,"pearse","onset",0
147.81023359587,75.2362994122044,163.480408894832,35.88,111.93023359587,10,40,"pearse","onset",0
167.778629511742,118.134654729556,177.346284318852,35.88,131.898629511742,10,40,"pearse","onset",0
123.165735461689,66.6272798595555,133.367395669598,35.88,87.2857354616889,10,40,"pearse","onset",0
126.099543784907,58.8373610570381,141.624883657208,35.88,90.2195437849072,10,40,"pearse","onset",0
122.627897282884,31.0581308848354,144.664767463785,35.88,86.7478972828837,10,40,"pearse","onset",0
110.738199061007,32.5590669845462,127.960235888619,35.88,74.8581990610072,10,40,"pearse","onset",0
85.7139852867595,-30.8557418586848,113.517568315001,35.88,49.8339852867595,10,40,"pearse","onset",0
167.659094135677,93.0106661371246,185.434358932213,35.88,131.779094135677,10,40,"pearse","onset",0
118.009395333576,52.3417404395397,132.418072350159,35.88,82.1293953335761,10,40,"pearse","onset",0
146.137200959376,70.3569255717811,164.110823030931,35.88,110.257200959376,10,40,"pearse","onset",0
135.132185627098,63.5509129163448,151.810524139064,35.88,99.2521856270977,10,40,"pearse","onset",0
108.305011662479,-31.6779161090053,140.583247230096,35.88,72.4250116624791,10,40,"pearse","onset",0
110.164435889794,-19.0237071734667,138.982056549344,35.88,74.2844358897937,10,40,"pearse","onset",0
113.82783796367,38.7535439475169,130.989336924171,35.88,77.9478379636699,10,40,"pearse","onset",0
157.929878093438,107.705545193167,168.435253426882,35.88,122.049878093438,10,40,"pearse","onset",0
141.270128123782,66.5041624602952,156.271767267614,35.88,105.390128123782,10,40,"pearse","onset",0
107.674855022145,8.06581811847747,130.329857206925,35.88,71.7948550221452,10,40,"pearse","onset",0
117.796021711489,42.8825906639862,133.583675760847,35.88,81.9160217114887,10,40,"pearse","onset",0
33.3987216945232,-181.748123096592,84.7262743184771,35.88,-2.48127830547683,10,40,"pearse","onset",0
62.3292041523417,-138.776267201232,103.407338496954,35.88,26.4492041523417,10,40,"pearse","onset",0
64.6154857647475,-130.670233842751,104.211150729388,35.88,28.7354857647475,10,40,"pearse","onset",0
133.46153464462,54.7706062786901,149.643582111266,35.88,97.58153464462,10,40,"pearse","onset",0
33.4305316865114,-212.006492677659,87.0470020268621,35.88,-2.44946831348861,10,40,"pearse","onset",0
117.285204009324,36.9573969521387,134.134654504202,35.88,81.4052040093235,10,40,"pearse","onset",0
88.5788854031771,-45.0054509568239,117.944884570083,35.88,52.6988854031771,10,40,"pearse","onset",0
94.6321114638785,-24.1805517925465,123.353726103899,35.88,58.7521114638785,10,40,"pearse","onset",0
152.55753863632,102.783045207483,163.287271251506,35.88,116.67753863632,10,40,"pearse","onset",0
116.765730181488,26.7472319889047,136.789525817116,35.88,80.8857301814884,10,40,"pearse","onset",0
88.2453324633615,-68.6811479407509,124.615444854627,35.88,52.3653324633615,10,40,"pearse","onset",0
